job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,arrival_time,priority
359,15,6,"rx, rz, ry",circular,315,1000,111,7,9,15,674.1363228433545,2
360,14,8,"rz, ry, rx",circular,378,4300,139,6,7,19,674.2677358742541,2
361,19,6,"rz, rx, ry",circular,399,2500,135,6,8,17,675.2573656107785,2
362,18,8,"rz, ry",circular,324,1100,162,9,9,13,675.2686258593201,2
363,11,6,"ry, rx",circular,154,1400,80,8,7,19,676.5280150537318,2
364,24,7,"ry, rz, rx",circular,576,3200,192,9,5,19,678.0148465324597,2
365,15,4,"rx, rz",circular,150,2400,70,8,9,18,684.3928195863887,2
366,11,7,"rx, rz, ry",circular,264,3800,101,7,8,15,685.708348532064,2
367,23,5,ry,circular,138,3000,121,6,9,18,691.8766212001684,2
368,25,6,rx,circular,175,3600,157,9,8,10,694.2330090950594,2
369,12,8,"rz, rx, ry",circular,324,3500,123,8,6,16,696.1921194094682,2
370,19,6,"ry, rz, rx",circular,399,3200,135,5,6,16,696.2390793150347,2
371,21,7,"rz, rx",circular,336,2700,163,9,7,13,696.6213484690218,2
372,20,5,ry,circular,120,1500,106,8,9,15,698.8609005102091,2
373,25,7,"rx, ry",circular,400,3400,191,8,9,10,699.0982077541665,2
374,19,9,"ry, rz",circular,380,2300,191,7,6,12,700.4142201331962,2
375,11,8,"rx, rz, ry",circular,297,1900,115,6,5,17,703.1662881871852,2
376,16,5,"rx, ry, rz",circular,288,4000,98,5,7,17,705.0914711252574,2
377,17,9,"rx, ry",circular,340,1600,173,9,9,14,709.4648551587499,2
378,13,8,"rz, ry, rx",circular,351,4000,131,5,9,10,711.9524620091238,2
379,25,8,"rx, ry, rz",circular,675,1200,227,7,5,11,714.5740078170985,2
380,19,6,"rz, ry, rx",circular,399,1500,135,7,9,19,716.678258497163,2
381,12,5,"rz, rx, ry",circular,216,2400,78,8,9,14,716.9573228582993,2
382,21,5,"rx, rz, ry",circular,378,1400,123,8,5,14,721.6072315738254,2
383,13,7,"rx, rz, ry",circular,312,2200,115,8,6,12,723.2895503680766,2
384,14,6,ry,circular,98,4400,91,6,8,15,727.7070737861884,2
385,25,6,"ry, rz, rx",circular,525,3100,171,8,9,11,727.9811263658709,2
386,16,6,ry,circular,112,3200,103,7,7,15,730.6748245792735,2
387,21,7,"ry, rz, rx",circular,504,1900,171,9,7,16,730.9633011884082,2
388,15,6,ry,circular,105,4400,97,5,9,14,731.6066951801366,2
389,19,5,ry,circular,114,2500,101,6,5,14,734.5300013717454,2
390,14,8,ry,circular,126,1100,121,5,9,15,736.5090062830437,2
391,25,6,"rx, rz",circular,350,3200,164,8,9,17,740.3960420563883,2
392,18,6,rz,circular,126,1600,115,9,6,13,745.464710779655,2
393,14,6,ry,circular,98,1800,91,9,5,16,748.4764532578645,2
394,18,5,rx,circular,108,4000,96,9,7,13,748.5235884864037,2
395,17,10,"rz, ry, rx",circular,561,3100,203,9,7,11,749.3671059891896,2
396,12,6,"ry, rx, rz",circular,252,4800,93,9,7,15,751.9045527797889,2
397,18,8,rx,circular,162,1200,153,6,7,18,755.9348970769605,2
398,16,6,rx,circular,112,4100,103,6,5,19,756.3073020348359,2
399,11,6,ry,circular,77,4500,73,7,8,13,762.6947605386821,2
400,14,7,"rz, rx",circular,224,3200,114,9,9,16,763.691680018547,2
401,22,6,"rz, rx, ry",circular,462,3300,153,7,7,19,767.7695626439545,2
402,15,7,"rx, rz",circular,240,2200,121,8,9,12,768.2122291243928,2
403,16,8,"rx, rz",circular,288,2800,146,7,8,17,771.4149206184698,2
404,24,6,ry,circular,168,2500,151,5,8,18,771.4300302305152,2
405,24,7,"rx, rz, ry",circular,576,2900,192,6,7,18,772.1959618693015,2
406,11,7,"rx, ry",circular,176,2900,93,9,6,17,773.6623006032823,2
407,20,8,rz,circular,180,1000,169,9,5,10,773.9346431944189,2
408,19,8,ry,circular,171,4600,161,8,5,11,776.1499686348651,2
409,24,6,rz,circular,168,4100,151,6,5,14,778.7188954321468,2
410,20,6,rz,circular,140,1700,127,7,8,12,780.3363819263155,2
411,21,9,rx,circular,210,4100,199,6,8,13,783.663472770653,2
412,18,5,"rx, ry, rz",circular,324,3600,108,9,5,14,785.5394141688084,2
413,14,6,"rz, ry, rx",circular,294,4200,105,6,9,12,787.4027063235998,2
414,22,5,"rz, rx",circular,264,1300,122,5,9,15,787.9332048104419,2
415,17,7,"rz, ry, rx",circular,408,1400,143,5,6,13,789.1627411148687,2
416,17,7,"ry, rz, rx",circular,408,3200,143,9,7,17,791.1357406264175,2
417,18,7,rz,circular,144,3300,134,9,9,17,796.1197396908922,2
418,21,5,ry,circular,126,2500,111,7,7,16,800.4376402649835,2
419,21,10,rx,circular,231,1500,221,6,9,18,800.4544237374741,2
420,25,5,"ry, rz, rx",circular,450,3600,143,9,5,19,800.7658653037892,2
421,12,5,"rx, rz, ry",circular,216,3300,78,6,8,11,802.8817751068789,2
422,20,7,"ry, rz",circular,320,4500,156,7,6,15,804.0278746392819,2
423,19,7,rz,circular,152,3500,141,5,9,11,806.7517445365788,2
424,25,5,"rz, ry, rx",circular,450,1800,143,8,6,16,806.8720911640486,2
425,14,7,"rx, ry",circular,224,4400,114,6,6,18,809.0199113377226,2
426,15,6,rz,circular,105,2400,97,8,5,13,812.3259393419607,2
427,17,7,"rx, rz, ry",circular,408,3400,143,9,5,18,814.339757081886,2
428,20,7,rx,circular,160,1700,148,7,5,15,817.927718928056,2
429,22,4,rx,circular,110,2300,93,6,8,14,824.2515401849047,2
430,17,8,ry,circular,153,1300,145,9,6,16,824.2552265621463,2
431,16,7,"ry, rz, rx",circular,384,1200,136,9,6,16,825.8397577401342,2
432,18,6,ry,circular,126,2600,115,9,9,11,826.667439305364,2
433,17,8,rz,circular,153,2900,145,7,7,13,827.6925329824279,2
434,11,7,rz,circular,88,2000,85,7,9,12,828.9105294994639,2
435,20,9,"rz, rx",circular,400,1100,200,5,9,15,830.576592611859,2
436,25,7,"rx, rz, ry",circular,600,1700,199,9,6,12,831.3796231888014,2
437,19,5,ry,circular,114,3700,101,6,5,18,833.4105563581286,2
438,10,7,rz,circular,80,3600,78,9,6,17,836.2358110209314,2
439,23,7,"rx, rz",circular,368,3700,177,8,6,13,840.3945342927198,2
440,23,6,"ry, rx",circular,322,2100,152,8,9,12,842.7101550477618,2
441,22,9,"rx, ry, rz",circular,660,1600,228,8,9,10,842.8256323133764,2
442,19,7,"rz, ry, rx",circular,456,4500,157,5,7,16,843.661066775314,2
443,17,8,"rz, rx, ry",circular,459,1900,163,5,9,11,844.0288582213664,2
444,16,7,"rz, ry",circular,256,4000,128,9,7,15,845.0739916017011,2
445,22,6,"rz, rx, ry",circular,462,4600,153,8,6,18,846.2774075594676,2
446,19,8,"ry, rx",circular,342,3300,170,6,9,11,846.2846859092937,2
447,16,6,"rx, rz",circular,224,1200,110,9,9,16,848.1420643493053,2
448,19,7,"rz, ry, rx",circular,456,2000,157,8,9,12,849.8734242567298,2
449,10,6,"rx, rz, ry",circular,210,3600,81,6,6,18,857.993099157233,2
450,19,8,"rz, rx",circular,342,2000,170,5,9,16,863.4815110494611,2
451,15,5,ry,circular,90,4200,81,6,6,10,868.4674386789442,2
452,20,9,"rz, rx",circular,400,3300,200,6,5,15,870.3566668870164,2
453,14,4,rx,circular,70,3000,61,9,5,12,870.9032175631636,2
454,11,3,"ry, rx",circular,88,4500,41,8,7,19,873.1676824618772,2
455,21,6,"rx, ry, rz",circular,441,2800,147,7,9,16,879.5889045872459,2
456,17,7,"rx, rz, ry",circular,408,4100,143,7,8,10,879.9875023754252,2
457,18,6,"ry, rx",circular,252,3500,122,6,7,13,881.130409707726,2
458,23,5,"rz, ry, rx",circular,414,2900,133,9,9,11,881.6953977760766,2
459,10,6,"rz, ry",circular,140,2800,74,6,9,18,882.7642182879619,2
460,13,8,rz,circular,117,3000,113,9,8,18,887.6373951880578,2
461,21,6,"ry, rx",circular,294,3800,140,5,5,12,888.467857722447,2
462,15,5,"ry, rx, rz",circular,270,1100,93,8,8,18,892.847450206207,2
463,16,7,"rz, rx",circular,256,4600,128,6,7,15,893.1344380207998,2
464,22,6,"ry, rz",circular,308,3600,146,8,8,10,894.7712055670594,2
465,15,8,"ry, rz, rx",circular,405,3700,147,5,6,13,896.3664325534132,2
466,13,8,"ry, rx",circular,234,3000,122,9,8,12,903.0302639971044,2
467,14,7,"rx, ry",circular,224,3600,114,5,6,16,903.4337802605041,2
468,18,6,rx,circular,126,3700,115,6,6,11,908.21171090629,2
469,20,4,"ry, rx",circular,200,4000,90,7,5,10,908.3998715292743,2
470,18,6,"ry, rx",circular,252,1100,122,5,7,15,909.5102629309418,2
471,13,7,"rx, rz",circular,208,4600,107,6,6,18,909.5358400670362,2
472,21,7,"rz, rx",circular,336,5000,163,6,8,18,909.7835091683127,2
473,11,5,"rx, ry, rz",circular,198,4900,73,5,8,13,910.9227326471607,2
474,17,6,"rz, ry, rx",circular,357,4400,123,9,7,14,911.0360632486096,2
475,21,4,"rx, ry, rz",circular,315,3300,99,6,5,12,913.0100020782572,2
476,24,7,rz,circular,192,1500,176,9,6,18,914.9219339474053,2
477,21,8,"ry, rx, rz",circular,567,4800,195,6,8,10,918.9425495323114,2
478,17,9,"rz, rx",circular,340,2100,173,7,8,18,920.9330498921497,2
479,11,6,rx,circular,77,1200,73,8,7,19,927.4391983167276,2
480,24,8,"rz, rx, ry",circular,648,2900,219,5,6,12,928.2698368405453,2
481,18,8,rz,circular,162,5000,153,8,9,14,929.4713490383946,2
482,21,7,rz,circular,168,2000,155,8,6,15,929.6288877497514,2
483,15,5,"rz, rx",circular,180,2500,87,5,6,15,933.9079940203262,2
484,17,8,"rx, ry, rz",circular,459,1900,163,5,7,15,933.9096328625449,2
485,12,3,"ry, rz, rx",circular,144,1000,48,5,6,18,934.2050530462033,2
486,21,6,"ry, rz",circular,294,2300,140,8,6,10,936.2555166912839,2
487,22,8,rz,circular,198,4200,185,9,5,13,941.3433646615541,2
488,24,6,ry,circular,168,4400,151,9,7,14,943.9693825526056,2
489,21,7,"ry, rz",circular,336,5000,163,9,8,13,951.8886287262342,2
490,24,5,rx,circular,144,4300,126,7,8,10,952.0881843627707,2
491,15,6,"rx, ry, rz",circular,315,1000,111,5,8,15,952.3164118888361,2
492,10,6,rx,circular,70,3800,67,6,7,10,954.6651456554839,2
493,23,8,rx,circular,207,2800,193,6,5,16,954.9430534161779,2
494,14,8,"rx, rz",circular,252,3200,130,5,9,13,958.7195671715109,2
495,14,7,"rz, rx",circular,224,2900,114,9,8,10,962.2798359434856,2
496,17,7,"rz, rx",circular,272,2700,135,7,9,14,962.4082965207599,2
497,15,3,"rz, rx",circular,120,1500,53,8,8,12,962.5364485310367,2
498,19,6,"rz, rx, ry",circular,399,2900,135,5,6,11,968.4124551878036,2
499,18,8,"rx, ry, rz",circular,486,2900,171,8,9,11,970.5858482885127,2
500,12,7,"ry, rz",circular,192,5000,100,7,7,10,981.8123423380998,2
501,10,6,rz,circular,70,4800,67,9,9,16,982.4834773846819,2
502,22,5,ry,circular,132,3700,116,5,6,10,984.5612946392101,2
503,19,5,ry,circular,114,3600,101,9,6,11,989.3182651032433,2
504,18,6,"ry, rz",circular,252,1600,122,5,9,14,989.8088917258466,2
505,20,5,"rz, ry, rx",circular,360,2800,118,9,5,12,991.1504708761477,2
506,20,5,rx,circular,120,1200,106,5,5,15,991.7637381386727,2
507,22,4,"rz, rx",circular,220,4100,98,7,8,16,994.1425413077337,2
508,10,8,"rz, ry, rx",circular,270,2900,107,6,9,10,997.2219760466842,2
509,16,7,"rz, rx, ry",circular,384,3800,136,9,9,17,1000.1475647168422,2
510,17,6,rz,circular,119,1800,109,9,5,15,1001.3280447500493,2
511,19,4,"rz, ry, rx",circular,285,1800,91,6,6,11,1001.839776449276,2
512,22,8,rx,circular,198,1700,185,7,9,15,1003.6396826764142,2
513,10,8,"rx, ry, rz",circular,270,1000,107,5,9,10,1004.6441878033608,2
514,15,6,"rx, ry",circular,210,3100,104,5,8,18,1007.6847655474483,2
515,16,6,rx,circular,112,4200,103,8,8,17,1008.7021457431257,2
516,21,7,"rx, ry",circular,336,2700,163,9,5,18,1010.9810750614663,2
517,17,6,ry,circular,119,3700,109,6,7,13,1011.3598247804273,2
518,14,7,"rx, rz",circular,224,1500,114,5,9,17,1011.7157702907186,2
519,18,6,"rz, ry",circular,252,4500,122,8,7,17,1012.7236051180392,2
520,10,6,"rz, ry",circular,140,3400,74,6,9,12,1015.2878597587874,2
521,18,7,rx,circular,144,1300,134,8,9,14,1020.3631553890798,2
522,14,7,"rx, rz, ry",circular,336,3400,122,7,8,17,1023.188971365896,2
523,15,7,"ry, rz, rx",circular,360,2000,129,9,5,15,1024.149584068654,2
524,24,3,"ry, rx, rz",circular,288,1000,84,6,9,14,1025.0497671662704,2
525,18,5,rx,circular,108,4500,96,6,8,19,1028.4734629688728,2
526,22,4,"ry, rz, rx",circular,330,2900,103,8,9,14,1031.5764421283322,2
527,10,7,"rx, ry, rz",circular,240,1600,94,5,8,17,1032.0716965247898,2
528,22,6,rz,circular,154,1400,139,7,9,11,1032.4156289163175,2
529,17,8,"rx, rz",circular,306,1900,154,7,5,19,1035.3621709040299,2
530,23,8,"ry, rz, rx",circular,621,2500,211,7,6,14,1041.8993850607255,2
531,22,6,"rz, rx",circular,308,3200,146,7,5,12,1043.0782841982023,2
532,13,6,"rz, ry",circular,182,4300,92,9,7,15,1047.422971648104,2
533,18,8,"ry, rz, rx",circular,486,3400,171,7,5,11,1047.7865691489344,2
534,13,5,"rz, ry",circular,156,1300,77,9,9,18,1050.1728062717716,2
535,11,8,ry,circular,99,1600,97,5,7,10,1050.4665474708468,2
536,17,6,rx,circular,119,4000,109,6,9,15,1050.8051083633588,2
537,10,7,rz,circular,80,4200,78,5,5,10,1052.4726160896182,2
538,20,6,rx,circular,140,3800,127,7,5,10,1052.6258091109341,2
539,17,7,"rx, rz, ry",circular,408,3100,143,6,8,11,1053.8263038070766,2
540,16,7,rx,circular,128,1600,120,7,8,14,1059.4214230289977,2
541,24,7,rz,circular,192,4400,176,8,9,16,1061.541428596331,2
542,23,6,ry,circular,161,2900,145,6,5,14,1062.6306553668742,2
543,12,7,rx,circular,96,4100,92,6,8,19,1063.4038355590558,2
544,18,4,"rz, rx",circular,180,1700,82,5,6,14,1067.8416989904117,2
545,10,6,"ry, rx, rz",circular,210,1900,81,9,9,17,1071.335092047207,2
546,21,7,"rz, rx, ry",circular,504,4200,171,7,8,17,1076.5708755049566,2
547,19,7,"ry, rz, rx",circular,456,4600,157,9,5,17,1078.274340232147,2
548,17,6,"rx, ry, rz",circular,357,5000,123,8,8,18,1082.121203622674,2
549,12,8,"rz, rx, ry",circular,324,4700,123,8,6,14,1091.2639405059329,2
550,14,9,"ry, rx, rz",circular,420,2700,156,5,7,11,1093.7372548803398,2
551,17,8,"ry, rx",circular,306,1200,154,7,7,15,1096.7684551580364,2
552,24,5,"rx, ry, rz",circular,432,3400,138,8,6,13,1098.0256723106047,2
553,12,6,"ry, rz",circular,168,2600,86,9,6,12,1098.8056719418948,2
554,14,6,"ry, rx",circular,196,2600,98,7,9,13,1098.8810952550127,2
555,16,6,ry,circular,112,5000,103,5,5,16,1098.9680934984328,2
556,20,7,"rx, rz, ry",circular,480,1600,164,7,7,16,1099.6748966540374,2
557,13,8,"rx, rz, ry",circular,351,3100,131,8,9,17,1103.6086021712683,2
558,23,8,"rz, rx",circular,414,1400,202,7,5,12,1109.0531286629953,2
559,25,7,"rx, rz",circular,400,1000,191,9,6,15,1112.1372622194417,2
560,20,9,"rx, ry, rz",circular,600,1900,210,5,7,19,1114.8997807824517,2
561,11,9,rz,circular,110,1500,109,5,9,19,1116.1869563704693,2
562,25,9,"ry, rz",circular,500,3700,245,6,5,13,1116.7847931268338,2
563,10,8,"rx, ry",circular,180,3600,98,8,8,18,1122.6229863561086,2
564,13,6,ry,circular,91,3300,85,8,9,13,1123.909267988209,2
565,23,6,"ry, rz, rx",circular,483,1700,159,6,5,13,1126.0719687858682,2
566,24,6,"rx, ry, rz",circular,504,2200,165,6,9,11,1127.6769434179162,2
567,17,6,ry,circular,119,2000,109,7,7,17,1128.7626947917588,2
568,13,5,"rz, rx, ry",circular,234,1200,83,8,9,10,1131.1186897660436,2
569,24,7,"rx, ry",circular,384,2700,184,5,9,10,1132.9912345587063,2
570,24,5,"rz, ry",circular,288,3600,132,6,9,11,1136.0992376060713,2
571,22,6,"rz, rx, ry",circular,462,2700,153,8,6,18,1137.3134293562775,2
572,14,8,rx,circular,126,1300,121,7,7,17,1138.2073755685303,2
573,18,9,"rz, ry",circular,360,4400,182,9,7,13,1140.9235232568255,2
574,10,6,"rx, ry",circular,140,3300,74,6,5,10,1142.9898045714522,2
575,14,5,"ry, rx",circular,168,4700,82,9,6,11,1143.0405708495027,2
576,21,6,"rz, rx",circular,294,1300,140,9,6,18,1143.0885686539568,2
577,16,7,"rz, ry, rx",circular,384,1700,136,5,5,17,1143.8703415340285,2
578,20,8,"rz, ry",circular,360,1700,178,8,9,10,1145.6265035114595,2
579,20,7,"rx, rz",circular,320,4600,156,5,5,11,1147.5814492500879,2
580,19,8,"rz, ry",circular,342,4500,170,9,7,12,1147.9335233817774,2
581,22,7,rx,circular,176,4800,162,9,8,13,1147.9426622410874,2
582,23,7,"rx, ry",circular,368,4500,177,9,5,19,1149.030620435848,2
583,13,6,"ry, rx",circular,182,2000,92,7,5,15,1150.5357014858757,2
584,22,8,rx,circular,198,4400,185,8,8,19,1154.6307579086476,2
585,10,7,rz,circular,80,3400,78,6,7,16,1155.193485155049,2
586,11,7,"rz, ry, rx",circular,264,1400,101,8,8,13,1155.547265840755,2
587,20,7,rx,circular,160,1800,148,8,5,15,1156.2023241926802,2
588,24,7,"rz, rx",circular,384,4000,184,9,6,12,1156.609598251698,2
589,25,7,"rz, rx, ry",circular,600,4700,199,5,8,14,1159.914691127626,2
590,25,7,"ry, rz, rx",circular,600,4700,199,7,5,13,1161.8871701556316,2
591,16,5,"rx, ry",circular,192,4000,92,9,5,12,1165.0895447879734,2
592,21,8,rx,circular,189,4100,177,6,8,13,1165.187292425506,2
593,10,7,rz,circular,80,3400,78,9,5,14,1165.189475099841,2
594,23,6,"ry, rx",circular,322,4100,152,9,8,18,1165.3437822959377,2
595,10,4,"ry, rx, rz",circular,150,1100,55,5,7,12,1165.5765452296425,2
596,20,7,"rz, ry, rx",circular,480,2600,164,8,9,11,1166.0007257892196,2
597,24,6,rx,circular,168,4400,151,6,9,13,1168.2079930812704,2
598,13,6,"ry, rx",circular,182,1200,92,9,9,12,1168.4434924260938,2
599,13,7,ry,circular,104,3700,99,7,9,12,1169.5576580161387,2
600,11,4,"ry, rz, rx",circular,165,2000,59,9,8,17,1170.1210983123008,2
601,15,8,"rx, ry, rz",circular,405,4300,147,6,5,19,1172.1765014790958,2
602,19,6,ry,circular,133,3900,121,9,9,15,1174.39416261718,2
603,21,7,"rx, ry, rz",circular,504,4500,171,8,6,18,1175.4274451086908,2
604,23,5,"ry, rx, rz",circular,414,4600,133,9,5,11,1177.8145454354508,2
605,10,8,rx,circular,90,3100,89,7,7,19,1177.868876611338,2
606,21,6,rx,circular,147,2900,133,6,9,17,1178.4389263057553,2
607,11,7,ry,circular,88,3600,85,7,6,16,1180.0726116724709,2
608,19,7,rz,circular,152,5000,141,9,7,10,1181.6136962585601,2
609,17,9,rz,circular,170,3900,163,6,9,10,1181.6487039782744,2
610,17,7,rz,circular,136,4700,127,7,5,10,1189.9680240639989,2
611,13,5,rx,circular,78,1000,71,8,8,15,1191.276214937273,2
612,12,7,"rz, rx, ry",circular,288,3100,108,7,7,13,1192.0319896621118,2
613,20,6,"ry, rx",circular,280,1200,134,8,8,11,1192.7626070575002,2
614,24,7,"ry, rz, rx",circular,576,1100,192,8,5,11,1193.618127363653,2
615,25,7,"ry, rx, rz",circular,600,1600,199,6,6,11,1194.212372663822,2
616,24,5,"rz, rx, ry",circular,432,1000,138,6,7,15,1194.3931483145413,2
617,18,6,"rx, ry, rz",circular,378,1900,129,5,7,17,1195.0416320165032,2
618,12,6,ry,circular,84,1600,79,9,7,14,1195.4780789559784,2
619,22,5,rx,circular,132,1800,116,6,5,16,1197.0552747751256,2
620,21,8,"rx, rz, ry",circular,567,4300,195,8,5,12,1197.1984781661279,2
621,17,6,"rz, ry, rx",circular,357,4700,123,5,8,17,1197.341000865297,2
622,21,7,"ry, rz, rx",circular,504,3000,171,6,5,15,1199.8712748123191,2
623,20,8,"rx, ry",circular,360,1400,178,6,6,12,1200.906904768556,2
624,13,10,"rz, rx",circular,286,3900,152,5,8,17,1201.8473041603656,2
625,16,7,"ry, rz, rx",circular,384,1000,136,8,7,14,1202.1632944396858,2
626,22,8,"ry, rx",circular,396,4000,194,9,7,10,1205.364116331372,2
627,20,6,ry,circular,140,4000,127,8,7,16,1206.7210888122406,2
628,13,6,rx,circular,91,3100,85,6,7,18,1208.7379456718863,2
629,17,6,"ry, rx",circular,238,2500,116,6,5,16,1210.192910497107,2
630,23,8,"rx, rz, ry",circular,621,1600,211,9,9,17,1211.8382943914385,2
631,16,7,"ry, rz, rx",circular,384,2400,136,5,7,14,1214.0363390703296,2
632,23,7,"rx, rz, ry",circular,552,2300,185,7,5,17,1215.6521172497548,2
633,12,6,"rz, ry",circular,168,4100,86,8,9,18,1217.8696310511789,2
634,24,10,ry,circular,264,4400,251,9,5,11,1220.2331456988181,2
635,25,7,"rx, rz, ry",circular,600,1200,199,7,5,10,1221.126954617113,2
636,24,8,"rz, ry",circular,432,4400,210,5,8,19,1222.769775765586,2
637,23,10,rz,circular,253,3000,241,6,7,15,1228.0505617275226,2
638,18,5,"rx, rz",circular,216,3900,102,5,8,11,1234.53578847385,2
639,14,7,"ry, rz, rx",circular,336,4400,122,6,9,14,1236.1636423433954,2
640,15,6,ry,circular,105,4400,97,6,6,14,1237.503638772126,2
641,23,5,ry,circular,138,4700,121,8,6,16,1238.7111109850423,2
642,19,5,rx,circular,114,2400,101,8,7,10,1238.8136255714037,2
643,17,5,"ry, rx",circular,204,3600,97,7,8,17,1239.4190929996898,2
644,21,9,rz,circular,210,2700,199,8,7,13,1248.5548137572696,2
645,14,7,rx,circular,112,5000,106,8,5,16,1252.0602824535458,2
646,19,6,rx,circular,133,4500,121,6,8,11,1252.3843094566862,2
647,14,8,"rz, ry, rx",circular,378,4700,139,5,8,11,1255.204322803145,2
648,13,5,ry,circular,78,1800,71,8,7,18,1257.221217142532,2
649,24,7,rz,circular,192,3000,176,5,5,13,1260.4077867757262,2
650,20,4,rx,circular,100,2400,85,9,8,13,1261.3833757475422,2
651,10,8,"ry, rx, rz",circular,270,1000,107,8,7,18,1261.9444699167195,2
652,18,8,"rz, ry",circular,324,4500,162,9,9,17,1262.2303740366722,2
653,13,8,"rz, ry, rx",circular,351,3000,131,5,5,16,1262.7368278831304,2
654,25,7,rz,circular,200,4900,183,6,8,11,1263.135312052769,2
655,15,6,"ry, rx",circular,210,2200,104,8,7,17,1265.7985414013938,2
656,16,7,rz,circular,128,3500,120,5,6,14,1265.8164259720932,2
657,18,6,ry,circular,126,4800,115,8,9,14,1266.2960540108056,2
658,12,6,rx,circular,84,2100,79,6,6,10,1271.2268309449603,2
659,12,6,"ry, rx, rz",circular,252,3300,93,7,8,18,1272.8464046232998,2
660,13,3,ry,circular,52,3600,43,5,7,10,1272.8702847076206,2
661,13,5,"ry, rz",circular,156,3900,77,5,5,15,1275.8146430380566,2
662,12,5,"rz, rx",circular,144,4200,72,7,7,18,1276.862040125824,2
663,15,5,"ry, rx",circular,180,2600,87,8,8,19,1279.3186306463142,2
664,14,7,"rz, rx",circular,224,4000,114,7,9,11,1279.9001026469248,2
665,15,8,rx,circular,135,2300,129,7,8,12,1283.7833520653076,2
666,25,5,ry,circular,150,1600,131,5,7,15,1287.5994931520563,2
667,20,5,"rx, rz",circular,240,1300,112,7,6,12,1288.5692543623513,2
668,21,5,"rz, rx, ry",circular,378,5000,123,6,8,18,1289.8011626387765,2
669,22,4,"ry, rz, rx",circular,330,4400,103,9,5,11,1291.2175593557704,2
670,20,9,"ry, rz",circular,400,3000,200,9,5,15,1295.1209335321032,2
671,13,5,rx,circular,78,3100,71,8,5,16,1295.3707606806827,2
672,10,6,rz,circular,70,3000,67,7,7,19,1295.6546640519164,2
673,15,9,"rz, ry",circular,300,3700,155,6,5,19,1296.5512597777354,2
674,14,7,"rz, ry",circular,224,3800,114,9,7,11,1298.0338688018167,2
675,22,5,rx,circular,132,3800,116,8,8,10,1298.1866909448652,2
676,11,6,"ry, rz, rx",circular,231,3000,87,6,6,17,1301.3388117637983,2
677,22,6,"rx, ry, rz",circular,462,3500,153,6,7,17,1307.1303187110382,2
678,20,8,rz,circular,180,3700,169,9,6,12,1308.1896221456955,2
